Scaled_FoulsDrawnLeadingToShotAttempt,Scaled_DribblesWinningPerc,Scaled_CarriesThatReachesCloseToOpponentGoal(DistTravelled>10Yards),Scaled_TouchesInAtt1/3rd,Scaled_ShotCreatingActionsPer90Min,Scaled_NonPenaltyExpectedGoals,Scaled_SetPiecesPasses,Scaled_TacklesWon,Scaled_TouchesInDefensive1/3rd,Scaled_NonPenaltyGoals-NonPenaltyXG,Scaled_FoulsDrawn,Scaled_SucessfulTakeOns%,Scaled_TimesTackledByADefDuringTakeOn%,Scaled_Interceptions,Scaled_ShortPassesCompleted%,Scaled_InswingingCorners,Scaled_Clearances,Scaled_ThroughBalls,Scaled_TotalPassingDistance,Scaled_PassesIntoPenaltyArea,Scaled_TackleWon,Scaled_Shots,Scaled_ShortPassesCompleted,Scaled_TouchesInMid1/3rd,Scaled_ShotsAttemptLeadingToGoal,Scaled_TouchesInDefensivePenaltyArea,Scaled_SuccessfulTakeOnsLeadingToShotAttempt,Scaled_GoalCreationAccuracy,Scaled_Goals/Shot,Scaled_DistanceTravelledInCarries(Yards),Scaled_Goals,Scaled_TacklesinAtt3rd,Scaled_InGamePasses,Scaled_Switches,Scaled_PassesBlocked,Scaled_CarriesInFinalThird,Scaled_Goals-XG,Scaled_ShotsOnTarget%,Scaled_DistanceTravelledInCarries(Yards)TowardsOpponentGoal,Scaled_TacklesinMid3rd,Scaled_FoulsCommited,Scaled_Goals/ShotOnTarget,Scaled_AverageShotDistance,Scaled_Crosses,Scaled_TacklesAttempted,Scaled_CarriesInPenaltyArea,Scaled_MediumPassesCompleted,Scaled_AerialDuelWinningPercentage,Scaled_SetpiecesLeadingToGoal,Scaled_InPlayPassesThatLeadToShotAttempt,Scaled_AerialDuelWon,Scaled_OutswingingCorners,Scaled_Tackles+Interception,Scaled_LongPassesAttempted,Scaled_LongPassesCompleted%,Scaled_PassesCompleted,Scaled_SetpiecesLeadingToShotAttempt,Scaled_InPlayPassesLeadingToGoal,Scaled_CornersTaken,Scaled_TouchesInAttackingPenaltyArea,Scaled_TacklesinDef3rd,Scaled_NumberOfCarries,Scaled_BallsRecovered,Player,Club,Position,Cluster,Sum
0.42105263157894735,0.505,0.2734375,0.5145569620253164,0.042333333333333334,0.16451612903225804,0.18660968660968663,0.7912087912087913,0.3061415846225973,0.4414893617021277,1.0,0.542,0.313,0.5444444444444445,0.903,0.00847457627118644,0.13333333333333336,0.6666666666666666,0.5181260993843448,0.5524475524475524,0.7912087912087913,0.28431372549019607,0.4773470340962167,0.5691362239672243,0.2857142857142857,0.07118871725990598,0.29411764705882354,0.005222222222222222,0.12,0.7805456702253856,0.1590909090909091,0.52,0.5480854853072128,0.3218390804597701,0.5444444444444445,0.5304878048780488,0.4444444444444445,0.34500000000000003,0.5073044042852505,0.4857142857142857,0.6732673267326733,0.35,0.3273092369477912,0.10406091370558375,0.6644736842105263,0.10857142857142857,0.51854031783402,0.41700000000000004,0.0,0.6461538461538462,0.0966183574879227,0.012048192771084338,0.7171717171717172,0.27650897226753673,0.634,0.517314990512334,0.1038961038961039,0.5416666666666666,0.016666666666666666,0.25157232704402516,0.6206896551724138,0.6597576530612245,0.9196141479099679,Bruno Guimarães,Newcastle Utd,MF,3.0,26.089946033311538
0.15789473684210525,0.6859999999999999,0.265625,0.11708860759493671,0.015666666666666666,0.1096774193548387,0.2535612535612536,0.7582417582417583,0.826066572902016,0.2659574468085107,0.3165467625899281,0.435,0.435,0.6333333333333333,0.9450000000000001,0.0,0.661904761904762,0.11904761904761904,0.7973559806508356,0.15384615384615385,0.7582417582417583,0.16176470588235295,0.4824848201774871,0.6500512120177535,0.0,0.3143049026192075,0.08823529411764705,0.0021111111111111113,0.06,0.8432845657044945,0.045454545454545456,0.28,0.705253784505788,0.6436781609195402,0.6333333333333333,0.32926829268292684,0.2698412698412699,0.212,0.8694946434368575,0.5142857142857142,0.2871287128712871,0.29,0.24297188755020083,0.032994923857868015,0.631578947368421,0.017142857142857144,0.8999411418481459,0.5760000000000001,0.0,0.24102564102564103,0.32850241545893716,0.0,0.7676767676767677,0.4257748776508972,0.68,0.6994781783681214,0.0,0.29166666666666663,0.0,0.15094339622641512,0.6091954022988506,0.7678571428571428,1.0,Nico Schlotterbeck,Dortmund,DF,3.0,24.755781146544727
0.05263157894736842,0.5479999999999999,0.51171875,0.5632911392405063,0.03933333333333334,0.15161290322580645,0.05698005698005698,0.5604395604395604,0.2517580872011252,0.25000000000000006,0.1366906474820144,0.533,0.433,0.6666666666666667,0.948,0.0,0.2761904761904762,0.3571428571428571,0.5176313764291997,0.35664335664335667,0.5604395604395604,0.4166666666666667,0.6665109761793554,0.6138613861386139,0.5714285714285714,0.07118871725990598,0.11764705882352941,0.004333333333333334,0.04,0.7904969025965467,0.06818181818181818,0.6,0.5986197684772929,0.5287356321839081,0.6666666666666667,0.7439024390243902,0.253968253968254,0.271,0.6765501569094254,0.2714285714285714,0.33663366336633666,0.13,0.44176706827309237,0.10913705583756345,0.4473684210526315,0.09714285714285714,0.46439081812831073,0.559,0.0,0.7282051282051282,0.15942028985507245,0.0,0.6262626262626263,0.19820554649265906,0.691,0.581831119544592,0.0,0.5416666666666666,0.0,0.27044025157232704,0.3908045977011494,0.6753826530612245,0.6913183279742765,Federico Valverde,Real Madrid,"MF,FW",3.0,23.88233436076525
0.3157894736842105,0.516,0.58984375,0.47848101265822784,0.042333333333333334,0.13870967741935483,0.5071225071225072,0.3076923076923077,0.3605250820440694,0.32446808510638303,0.5035971223021583,0.509,0.358,0.3888888888888889,0.932,0.1016949152542373,0.3380952380952381,0.16666666666666666,0.48000494722955145,0.3776223776223776,0.3076923076923077,0.3529411764705882,0.5646893974778141,0.5305565039262548,0.14285714285714285,0.08529214237743453,0.29411764705882354,0.004888888888888889,0.06,0.8264136022143139,0.11363636363636365,0.04,0.5102404274265361,0.21839080459770116,0.3888888888888889,0.7439024390243902,0.29629629629629634,0.25,0.8503408721999783,0.19999999999999998,0.4752475247524752,0.22,0.40160642570281124,0.27918781725888325,0.2763157894736842,0.09714285714285714,0.5032371983519717,0.644,0.0,0.5948717948717949,0.18357487922705312,0.16867469879518074,0.37878787878787884,0.19249592169657423,0.547,0.536527514231499,0.24675324675324678,0.7083333333333333,0.20555555555555557,0.27358490566037735,0.3103448275862069,0.6316964285714285,0.7331189710610932,Theo Hernández,Milan,DF,3.0,23.125737854967138
0.42105263157894735,0.222,0.15234375,0.4316455696202532,0.06655555555555556,0.11612903225806452,0.4586894586894587,0.2197802197802198,0.20346929207688702,0.25531914893617025,0.5899280575539568,0.509,0.389,0.4,0.8200000000000001,0.2711864406779661,0.13333333333333336,0.23809523809523808,0.37527484608619177,0.3076923076923077,0.2197802197802198,0.3872549019607843,0.22279308734236336,0.41379310344827586,0.2857142857142857,0.03895231699126931,0.1764705882352941,0.006888888888888889,0.03,0.5488994332410703,0.20454545454545456,0.24,0.34483526268922526,0.5402298850574713,0.4,0.3597560975609756,0.33862433862433866,0.29100000000000004,0.36770912238935183,0.21428571428571427,0.42574257425742573,0.09,0.5120481927710844,0.6395939086294415,0.24342105263157893,0.045714285714285714,0.27839905826957034,0.396,0.5,0.5128205128205128,0.10144927536231883,1.0,0.3535353535353536,0.45840130505709625,0.521,0.30977229601518025,0.7142857142857143,0.4583333333333333,0.6944444444444444,0.16352201257861637,0.1839080459770115,0.4862882653061224,0.6302250803858521,Téji Savanier,Montpellier,MF,3.0,21.930932294064476
0.21052631578947367,0.386,0.43359375,0.5873417721518988,0.06433333333333334,0.23548387096774193,0.32621082621082625,0.34065934065934067,0.06704172526957337,0.32446808510638303,0.697841726618705,0.551,0.37200000000000005,0.13333333333333333,0.909,0.4491525423728814,0.03333333333333334,0.40476190476190477,0.3106447889182058,0.44755244755244755,0.34065934065934067,0.3529411764705882,0.36011209715086406,0.3834073062478662,0.2857142857142857,0.006044325050369376,0.29411764705882354,0.006000000000000001,0.1,0.6101225780941083,0.20454545454545456,0.24,0.34394479073909173,0.28735632183908044,0.13333333333333333,0.6219512195121951,0.34920634920634924,0.34700000000000003,0.4556866140028136,0.34285714285714286,0.3564356435643564,0.28,0.3433734939759036,0.45177664974619286,0.29605263157894735,0.07428571428571429,0.251912889935256,0.31,0.1,0.5384615384615384,0.08695652173913043,0.6506024096385542,0.2878787878787879,0.22593800978792825,0.538,0.3370493358633776,0.5584415584415585,0.5,0.8,0.27044025157232704,0.1724137931034483,0.44164540816326525,0.4855305466237942,Isco,Betis,MF,3.0,21.70647426322117
0.05263157894736842,0.662,0.1328125,0.1278481012658228,0.01988888888888889,0.14193548387096774,0.10968660968660969,0.7472527472527473,0.4767932489451477,0.47872340425531923,0.10071942446043167,0.5,0.444,0.5,0.9309999999999999,0.0,0.4428571428571429,0.047619047619047616,0.5177000879507476,0.1888111888111888,0.7472527472527473,0.23039215686274508,0.28491359177954223,0.48992830317514513,0.2857142857142857,0.10208193418401612,0.029411764705882353,0.0023333333333333335,0.17,0.6120996441281139,0.18181818181818182,0.2,0.4786286731967943,0.41379310344827586,0.5,0.20121951219512196,0.4814814814814815,0.298,0.5420409046639973,0.4714285714285714,0.6138613861386139,0.57,0.24698795180722893,0.025380710659898477,0.625,0.017142857142857144,0.5350206003531489,0.5,0.1,0.23076923076923078,0.43478260869565216,0.0,0.696969696969697,0.40212071778140296,0.568,0.4300284629981025,0.05194805194805195,0.16666666666666666,0.0,0.18867924528301888,0.6551724137931034,0.5137117346938775,0.5787781350482315,Lucas Martínez Quarta,Fiorentina,DF,3.0,21.495838114928453
0.0,0.386,0.14453125,0.10886075949367088,0.01588888888888889,0.1096774193548387,0.3575498575498576,0.2417582417582418,1.0,0.3191489361702128,0.11510791366906475,0.6,0.3,0.41111111111111115,0.971,0.0,0.4714285714285715,0.07142857142857142,0.8445333113456465,0.06293706293706294,0.2417582417582418,0.22058823529411764,0.760859411489958,0.6623420962785934,0.14285714285714285,0.4251175285426461,0.0,0.002,0.09,0.894622380387505,0.09090909090909091,0.04,0.8165627782724844,0.1954022988505747,0.41111111111111115,0.12804878048780488,0.3227513227513228,0.311,0.7566280705551347,0.19999999999999998,0.26732673267326734,0.29,0.27309236947791166,0.02030456852791878,0.22368421052631576,0.011428571428571429,0.9540906415538551,0.642,0.0,0.22564102564102564,0.32850241545893716,0.0,0.3434343434343435,0.333605220228385,0.636,0.8564990512333966,0.03896103896103896,0.25,0.0,0.19811320754716982,0.21839080459770116,0.9575892857142856,0.7266881028938906,Lewis Dunk,Brighton,DF,3.0,21.03887197457948
0.0,0.813,0.12890625,0.0981012658227848,0.01877777777777778,0.1032258064516129,0.28774928774928776,0.3076923076923077,0.7060478199718706,0.27659574468085113,0.10071942446043167,0.5,0.33299999999999996,0.5333333333333333,0.9440000000000001,0.0,0.7380952380952381,0.0,0.7569536059806509,0.07692307692307693,0.3076923076923077,0.25980392156862747,0.5333956095282578,0.6650734038921133,0.0,0.2827400940228341,0.0,0.0014444444444444446,0.08,0.7035718993014367,0.09090909090909091,0.12,0.6729741763134461,0.28735632183908044,0.5333333333333333,0.11585365853658537,0.28042328042328046,0.321,0.600367925549183,0.18571428571428572,0.27722772277227725,0.24,0.24497991967871485,0.0,0.28289473684210525,0.0,0.8881695114773396,0.8170000000000001,0.0,0.3128205128205128,0.7536231884057971,0.0,0.42424242424242425,0.2977161500815661,0.723,0.6990037950664136,0.0,0.20833333333333331,0.0,0.2672955974842767,0.3103448275862069,0.7091836734693877,0.617363344051447,Virgil van Dijk,Liverpool,DF,3.0,20.837973429319334
0.631578947368421,0.257,0.39453125,0.5924050632911393,0.06644444444444444,0.09354838709677418,0.29772079772079774,0.3186813186813187,0.05719643694327239,0.45212765957446815,0.43165467625899284,0.469,0.48100000000000004,0.1,0.8059999999999999,0.4830508474576271,0.0380952380952381,0.21428571428571427,0.23229991204925243,0.5034965034965035,0.3186813186813187,0.19117647058823528,0.22699673049976646,0.26630249231819736,0.14285714285714285,0.00335795836131632,0.2647058823529412,0.005555555555555556,0.13,0.5088308949518914,0.18181818181818182,0.56,0.2793855743544078,0.12643678160919541,0.1,0.5792682926829269,0.4920634920634921,0.385,0.3564549291202251,0.2571428571428571,0.2376237623762376,0.33,0.3815261044176707,0.682741116751269,0.3026315789473684,0.12,0.19246615656268393,0.423,0.4,0.517948717948718,0.10628019323671498,0.5421686746987953,0.2777777777777778,0.21044045676998369,0.488,0.23458254269449716,0.49350649350649356,0.375,0.5777777777777778,0.22327044025157233,0.16091954022988506,0.416454081632653,0.4405144694533762,Romain Del Castillo,Brest,FW,3.0,20.43078163675509
